Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;Rating
197-77-7132;B;Mandalay;Member;Male;Electronic accessories;9156;8;36624;769104;02/11/2019;18:22:00;Ewallet;6
805-86-0265;A;Yangon;Normal;Male;Home and lifestyle;9396;9;42282;887922;02/11/2019;11:32:00;Cash;98
733-29-1227;C;Naypyitaw;Normal;Male;Home and lifestyle;5561;7;194635;4087335;02/11/2019;12:41:00;Cash;85
451-73-2711;C;Naypyitaw;Normal;Male;Food and beverages;8483;1;42415;890715;02/11/2019;15:20:00;Ewallet;88
373-14-0504;A;Yangon;Member;Female;Sports and travel;7163;2;7163;150423;03/11/2019;14:33:00;Ewallet;88
546-80-2899;A;Yangon;Member;Male;Home and lifestyle;3769;2;3769;79149;03/11/2019;15:29:00;Ewallet;95
345-68-9016;C;Naypyitaw;Member;Female;Sports and travel;3167;8;12668;266028;03/11/2019;16:19:00;Credit card;56
390-17-5806;C;Naypyitaw;Member;Female;Food and beverages;3842;1;1921;40341;03/11/2019;16:33:00;Cash;86
457-13-1708;B;Mandalay;Member;Male;Fashion accessories;6523;10;32615;684915;03/11/2019;19:07:00;Credit card;52
664-14-2882;C;Naypyitaw;Member;Female;Home and lifestyle;1053;5;26325;552825;03/11/2019;14:43:00;Credit card;58
487-79-6868;B;Mandalay;Member;Female;Home and lifestyle;1229;9;55305;1161405;03/11/2019;19:28:00;Credit card;8
314-23-4520;C;Naypyitaw;Member;Male;Health and beauty;8123;7;284305;5970405;03/11/2019;20:44:00;Cash;9
210-30-7976;B;Mandalay;Member;Female;Fashion accessories;2232;4;4464;93744;03/11/2019;11:16:00;Ewallet;41
585-86-8361;A;Yangon;Normal;Female;Food and beverages;2728;5;682;14322;03/11/2019;10:31:00;Credit card;86
807-14-7833;A;Yangon;Member;Female;Electronic accessories;1742;10;871;18291;03/11/2019;12:30:00;Ewallet;7
775-72-1988;B;Mandalay;Normal;Male;Home and lifestyle;7328;5;1832;38472;03/11/2019;15:05:00;Ewallet;84
288-38-3758;C;Naypyitaw;Member;Female;Fashion accessories;8487;3;127305;2673405;03/11/2019;18:30:00;Ewallet;74
652-43-6591;A;Yangon;Normal;Female;Fashion accessories;9729;8;38916;817236;03/11/2019;13:18:00;Credit card;62
785-96-0615;B;Mandalay;Member;Female;Electronic accessories;3574;8;14296;300216;03/11/2019;15:28:00;Ewallet;49
406-46-7107;A;Yangon;Normal;Female;Home and lifestyle;9652;6;28956;608076;03/11/2019;11:52:00;Cash;45
250-17-5703;A;Yangon;Member;Male;Food and beverages;1885;10;9425;197925;03/11/2019;18:24:00;Ewallet;56
156-95-3964;A;Yangon;Normal;Female;Food and beverages;5539;4;11078;232638;03/11/2019;15:19:00;Ewallet;8
842-40-8179;B;Mandalay;Member;Female;Food and beverages;772;10;386;8106;03/11/2019;10:38:00;Credit card;56
525-09-8450;B;Mandalay;Normal;Male;Electronic accessories;7213;10;36065;757365;03/11/2019;15:12:00;Credit card;42
410-67-1709;A;Yangon;Member;Female;Fashion accessories;6388;8;25552;536592;03/11/2019;17:48:00;Ewallet;99
587-73-4862;A;Yangon;Member;Female;Health and beauty;1069;5;26725;561225;03/11/2019;11:07:00;Ewallet;76
787-87-2010;A;Yangon;Member;Male;Health and beauty;555;4;111;2331;01/12/2019;15:48:00;Credit card;66
593-14-4239;B;Mandalay;Normal;Female;Home and lifestyle;9546;8;38184;801864;01/12/2019;19:40:00;Ewallet;47
801-88-0346;C;Naypyitaw;Normal;Female;Fashion accessories;7606;3;11409;239589;01/12/2019;20:30:00;Credit card;98
388-76-2555;B;Mandalay;Normal;Male;Sports and travel;1369;6;4107;86247;01/12/2019;13:59:00;Cash;63
711-31-1234;B;Mandalay;Normal;Female;Electronic accessories;9564;4;19128;401688;01/12/2019;18:51:00;Cash;79
886-54-6089;A;Yangon;Normal;Female;Home and lifestyle;1143;6;3429;72009;01/12/2019;17:24:00;Cash;77
707-32-7409;B;Mandalay;Member;Female;Sports and travel;9554;4;19108;401268;01/12/2019;11:58:00;Ewallet;45
759-98-4285;C;Naypyitaw;Member;Female;Health and beauty;8587;7;300545;6311445;01/12/2019;19:01:00;Credit card;8
201-63-8275;C;Naypyitaw;Member;Female;Sports and travel;6799;7;237965;4997265;01/12/2019;16:50:00;Ewallet;57
471-06-8611;C;Naypyitaw;Normal;Female;Food and beverages;5242;1;2621;55041;01/12/2019;10:22:00;Credit card;63
200-16-5952;C;Naypyitaw;Member;Male;Food and beverages;6565;2;6565;137865;01/12/2019;16:46:00;Cash;6
120-54-2248;B;Mandalay;Normal;Female;Food and beverages;2886;5;7215;151515;01/12/2019;18:08:00;Credit card;8
102-77-2261;C;Naypyitaw;Member;Male;Health and beauty;6531;7;228585;4800285;01/12/2019;18:02:00;Credit card;42
875-31-8302;B;Mandalay;Normal;Male;Sports and travel;9338;1;4669;98049;01/12/2019;13:07:00;Cash;96
102-06-2002;C;Naypyitaw;Member;Male;Sports and travel;2525;5;63125;1325625;01/12/2019;17:52:00;Cash;61
457-94-0464;B;Mandalay;Member;Male;Electronic accessories;8787;9;395415;8303715;01/12/2019;20:32:00;Ewallet;56
629-42-4133;C;Naypyitaw;Normal;Male;Health and beauty;218;8;872;18312;01/12/2019;19:24:00;Cash;83
534-53-3526;A;Yangon;Normal;Female;Sports and travel;9476;4;18952;397992;01/12/2019;16:06:00;Ewallet;78
307-04-2070;A;Yangon;Member;Female;Fashion accessories;3062;1;1531;32151;01/12/2019;14:14:00;Credit card;41
468-99-7231;C;Naypyitaw;Normal;Female;Home and lifestyle;4401;8;17604;369684;01/12/2019;17:36:00;Cash;88
516-77-6464;C;Naypyitaw;Member;Female;Health and beauty;1016;5;254;5334;01/12/2019;13:08:00;Ewallet;41
404-91-5964;A;Yangon;Normal;Male;Electronic accessories;7458;7;26103;548163;01/12/2019;16:09:00;Credit card;9
886-77-9084;C;Naypyitaw;Normal;Male;Electronic accessories;7189;8;28756;603876;02/12/2019;11:33:00;Ewallet;55
790-38-4466;C;Naypyitaw;Normal;Female;Health and beauty;1099;5;27475;576975;02/12/2019;10:18:00;Credit card;93
704-10-4056;C;Naypyitaw;Member;Male;Health and beauty;6047;3;90705;1904805;02/12/2019;10:55:00;Credit card;56
497-37-6538;A;Yangon;Normal;Male;Sports and travel;5891;7;206185;4329885;02/12/2019;15:15:00;Ewallet;97
651-96-5970;A;Yangon;Normal;Male;Fashion accessories;4641;1;23205;487305;02/12/2019;20:06:00;Credit card;4
400-80-4065;C;Naypyitaw;Member;Male;Health and beauty;6855;4;1371;28791;02/12/2019;20:21:00;Credit card;92
744-16-7898;B;Mandalay;Normal;Female;Home and lifestyle;9737;10;48685;1022385;02/12/2019;13:48:00;Credit card;49
263-12-5321;A;Yangon;Member;Male;Electronic accessories;926;7;3241;68061;02/12/2019;12:52:00;Credit card;93
702-72-0487;A;Yangon;Normal;Female;Electronic accessories;4661;2;4661;97881;02/12/2019;12:28:00;Credit card;66
605-83-1050;B;Mandalay;Normal;Male;Fashion accessories;2718;2;2718;57078;02/12/2019;16:26:00;Ewallet;43
443-60-9639;C;Naypyitaw;Member;Female;Home and lifestyle;6087;1;30435;639135;02/12/2019;13:24:00;Cash;55
864-24-7918;A;Yangon;Member;Female;Sports and travel;2449;10;12245;257145;02/12/2019;15:15:00;Cash;81
359-94-5395;B;Mandalay;Normal;Male;Health and beauty;9278;1;4639;97419;02/12/2019;10:50:00;Credit card;98
401-09-4232;C;Naypyitaw;Member;Male;Home and lifestyle;8669;5;216725;4551225;02/12/2019;18:38:00;Ewallet;94
751-15-6198;B;Mandalay;Normal;Male;Sports and travel;2301;6;6903;144963;02/12/2019;16:45:00;Ewallet;79
324-41-6833;C;Naypyitaw;Member;Female;Electronic accessories;302;8;1208;25368;02/12/2019;19:30:00;Ewallet;51
474-33-8305;C;Naypyitaw;Member;Male;Fashion accessories;6739;7;235865;4953165;03/12/2019;13:23:00;Ewallet;69
759-29-9521;A;Yangon;Member;Female;Fashion accessories;4896;9;22032;462672;03/12/2019;11:27:00;Cash;8
831-81-6575;B;Mandalay;Member;Female;Electronic accessories;7559;9;340155;7143255;03/12/2019;11:12:00;Cash;8
220-68-6701;A;Yangon;Normal;Female;Home and lifestyle;7747;4;15494;325374;03/12/2019;16:36:00;Cash;42
618-34-8551;A;Yangon;Normal;Female;Sports and travel;9318;2;9318;195678;03/12/2019;18:41:00;Credit card;85
257-60-7754;A;Yangon;Normal;Female;Electronic accessories;5023;4;10046;210966;03/12/2019;17:12:00;Cash;9
559-61-5987;B;Mandalay;Normal;Female;Health and beauty;1775;1;8875;186375;03/12/2019;10:38:00;Cash;86
189-55-2313;C;Naypyitaw;Normal;Female;Fashion accessories;6218;10;3109;65289;03/12/2019;10:33:00;Ewallet;6
565-91-4567;B;Mandalay;Normal;Male;Health and beauty;1075;8;43;903;03/12/2019;14:38:00;Ewallet;62
380-60-5336;A;Yangon;Normal;Female;Electronic accessories;4026;10;2013;42273;03/12/2019;18:06:00;Credit card;5
815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;6497;5;162425;3410925;03/12/2019;12:52:00;Credit card;65
674-56-6360;A;Yangon;Normal;Male;Electronic accessories;9515;1;47575;999075;03/12/2019;14:00:00;Cash;6
778-34-2523;A;Yangon;Member;Female;Electronic accessories;4862;8;19448;408408;03/12/2019;10:57:00;Cash;5
499-27-7781;B;Mandalay;Normal;Female;Food and beverages;5321;8;21284;446964;03/12/2019;16:45:00;Ewallet;5
477-59-2456;C;Naypyitaw;Normal;Female;Fashion accessories;4544;7;15904;333984;03/12/2019;11:15:00;Cash;92
832-51-6761;A;Yangon;Normal;Male;Food and beverages;3388;8;13552;284592;03/12/2019;20:29:00;Ewallet;96
869-11-3082;B;Mandalay;Member;Male;Health and beauty;9616;4;19232;403872;03/12/2019;20:03:00;Credit card;84
190-59-3964;B;Mandalay;Member;Male;Food and beverages;4716;5;1179;24759;03/12/2019;14:35:00;Credit card;6
366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;5289;4;10578;222138;03/12/2019;16:32:00;Ewallet;67
186-43-8965;A;Yangon;Member;Female;Home and lifestyle;4768;2;4768;100128;03/12/2019;10:10:00;Credit card;41
784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;1017;1;5085;106785;03/12/2019;14:15:00;Cash;59
276-75-6884;A;Yangon;Normal;Female;Health and beauty;6871;3;103065;2164365;03/12/2019;10:05:00;Cash;87
109-86-4363;B;Mandalay;Member;Female;Sports and travel;6008;7;21028;441588;03/12/2019;11:36:00;Credit card;45
569-76-2760;A;Yangon;Member;Female;Sports and travel;2201;4;4402;92442;03/12/2019;18:15:00;Credit card;66
222-42-0244;B;Mandalay;Member;Female;Health and beauty;7211;9;324495;6814395;01/15/2019;13:53:00;Credit card;77
760-53-9233;A;Yangon;Member;Male;Fashion accessories;4128;3;6192;130032;01/27/2019;18:37:00;Credit card;85
538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;6495;10;32475;681975;02/20/2019;18:27:00;Cash;52
416-17-9926;A;Yangon;Member;Female;Electronic accessories;7422;10;3711;77931;02/24/2019;14:42:00;Credit card;43
237-44-6163;A;Yangon;Normal;Male;Electronic accessories;1056;8;4224;88704;02/25/2019;17:43:00;Cash;76
636-17-0325;B;Mandalay;Normal;Male;Health and beauty;6257;4;12514;262794;03/25/2019;18:37:00;Cash;95
343-75-9322;B;Mandalay;Member;Female;Sports and travel;1185;8;474;9954;03/29/2019;16:34:00;Cash;41
528-14-9470;A;Yangon;Member;Male;Health and beauty;913;1;4565;95865;1/13/2019;14:42:00;Ewallet;92
427-45-9297;B;Mandalay;Member;Female;Home and lifestyle;4073;7;142555;2993655;1/13/2019;11:01:00;Ewallet;54
807-34-3742;A;Yangon;Normal;Male;Fashion accessories;5238;1;2619;54999;1/13/2019;19:44:00;Cash;58
288-62-1085;A;Yangon;Member;Male;Fashion accessories;3854;5;9635;202335;1/13/2019;13:34:00;Ewallet;56
670-71-7306;B;Mandalay;Normal;Male;Sports and travel;4463;6;13389;281169;1/13/2019;20:08:00;Credit card;51
660-29-7083;C;Naypyitaw;Normal;Male;Electronic accessories;5587;10;27935;586635;1/13/2019;15:01:00;Cash;58
271-77-8740;C;Naypyitaw;Member;Female;Sports and travel;2922;6;8766;184086;1/13/2019;11:40:00;Ewallet;5
497-36-0989;A;Yangon;Normal;Male;Fashion accessories;5194;3;7791;163611;1/13/2019;15:21:00;Cash;79
291-59-1384;B;Mandalay;Normal;Male;Electronic accessories;603;1;3015;63315;1/13/2019;17:38:00;Cash;6
860-73-6466;A;Yangon;Member;Female;Sports and travel;3947;2;3947;82887;1/13/2019;16:16:00;Credit card;5
549-23-9016;C;Naypyitaw;Member;Female;Food and beverages;1487;2;1487;31227;1/13/2019;18:15:00;Credit card;89
896-34-0956;A;Yangon;Normal;Male;Fashion accessories;2132;1;1066;22386;1/13/2019;12:43:00;Cash;59
804-38-3935;A;Yangon;Member;Male;Electronic accessories;9378;3;14067;295407;1/13/2019;11:32:00;Credit card;59
585-90-0249;A;Yangon;Member;Male;Electronic accessories;7326;1;3663;76923;1/13/2019;18:08:00;Ewallet;97
862-29-5914;C;Naypyitaw;Normal;Female;Sports and travel;2238;1;1119;23499;1/13/2019;17:08:00;Credit card;86
845-94-6841;C;Naypyitaw;Member;Female;Food and beverages;7288;9;32796;688716;1/13/2019;19:38:00;Cash;4
125-45-2293;A;Yangon;Normal;Female;Fashion accessories;991;6;2973;62433;1/13/2019;13:11:00;Cash;42
843-73-4724;A;Yangon;Normal;Male;Fashion accessories;741;1;3705;77805;1/13/2019;11:05:00;Cash;92
409-33-9708;A;Yangon;Normal;Female;Fashion accessories;9848;2;9848;206808;1/13/2019;10:12:00;Ewallet;92
658-66-3967;C;Naypyitaw;Normal;Male;Health and beauty;5319;7;186165;3909465;1/13/2019;15:42:00;Ewallet;5
866-70-2814;B;Mandalay;Normal;Female;Electronic accessories;5279;10;26395;554295;1/14/2019;11:58:00;Ewallet;10
160-22-2687;A;Yangon;Member;Female;Health and beauty;9595;5;239875;5037375;1/14/2019;14:21:00;Ewallet;88
895-03-6665;B;Mandalay;Normal;Female;Fashion accessories;3651;9;164295;3450195;1/14/2019;10:52:00;Cash;42
770-42-8960;B;Mandalay;Normal;Male;Food and beverages;2112;8;8448;177408;1/14/2019;19:31:00;Cash;63
748-45-2862;A;Yangon;Member;Female;Home and lifestyle;2831;4;5662;118902;1/14/2019;18:35:00;Cash;82
234-36-2483;B;Mandalay;Normal;Male;Health and beauty;5759;6;17277;362817;1/14/2019;13:51:00;Cash;51
316-66-3011;A;Yangon;Member;Female;Food and beverages;4763;9;214335;4501035;1/14/2019;12:35:00;Cash;5
848-95-6252;C;Naypyitaw;Member;Female;Home and lifestyle;8627;1;43135;905835;1/14/2019;13:24:00;Ewallet;7
840-76-5966;A;Yangon;Member;Male;Sports and travel;1276;2;1276;26796;1/14/2019;18:06:00;Ewallet;78
152-03-4217;B;Mandalay;Normal;Female;Home and lifestyle;1128;9;5076;106596;1/14/2019;11:55:00;Credit card;43
533-66-5566;B;Mandalay;Normal;Female;Home and lifestyle;5107;7;178745;3753645;1/14/2019;11:42:00;Cash;7
124-31-1458;A;Yangon;Member;Female;Electronic accessories;7959;3;119385;2507085;1/14/2019;14:30:00;Cash;66
176-78-1170;C;Naypyitaw;Member;Male;Health and beauty;3381;3;50715;1065015;1/14/2019;15:11:00;Ewallet;73
361-59-0574;B;Mandalay;Member;Male;Sports and travel;9053;8;36212;760452;1/14/2019;14:48:00;Credit card;65
101-81-4070;C;Naypyitaw;Member;Female;Health and beauty;6282;2;6282;131922;1/14/2019;12:36:00;Ewallet;49
631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;2431;3;36465;765765;1/14/2019;19:09:00;Credit card;43
852-82-2749;A;Yangon;Normal;Male;Sports and travel;6459;4;12918;271278;1/14/2019;13:35:00;Ewallet;93
873-14-6353;A;Yangon;Member;Male;Food and beverages;2482;7;8687;182427;1/14/2019;10:33:00;Credit card;71
584-66-4073;C;Naypyitaw;Normal;Male;Fashion accessories;565;1;2825;59325;1/14/2019;15:45:00;Ewallet;96
544-55-9589;B;Mandalay;Member;Female;Electronic accessories;2143;10;10715;225015;1/14/2019;11:51:00;Cash;62
166-19-2553;A;Yangon;Member;Male;Sports and travel;8906;6;26718;561078;1/14/2019;17:26:00;Cash;99
737-88-5876;A;Yangon;Member;Male;Home and lifestyle;2329;4;4658;97818;1/14/2019;11:52:00;Credit card;59
154-87-7367;C;Naypyitaw;Normal;Male;Home and lifestyle;6526;8;26104;548184;1/14/2019;14:04:00;Ewallet;63
885-56-0389;C;Naypyitaw;Member;Male;Fashion accessories;5235;1;26175;549675;1/14/2019;17:49:00;Cash;4
608-05-3804;B;Mandalay;Member;Male;Electronic accessories;3975;1;19875;417375;1/14/2019;20:19:00;Cash;61
448-61-3783;A;Yangon;Normal;Female;Electronic accessories;9002;8;36008;756168;1/14/2019;16:08:00;Credit card;45
761-49-0439;B;Mandalay;Member;Female;Electronic accessories;121;8;484;10164;1/15/2019;10:17:00;Ewallet;86
490-95-0021;B;Mandalay;Member;Female;Food and beverages;3321;10;16605;348705;1/15/2019;14:25:00;Ewallet;6
115-38-7388;C;Naypyitaw;Member;Female;Fashion accessories;1018;8;4072;85512;1/15/2019;12:51:00;Credit card;95
311-13-6971;B;Mandalay;Member;Male;Sports and travel;3199;10;15995;335895;1/15/2019;15:18:00;Credit card;99
291-55-6563;A;Yangon;Member;Female;Home and lifestyle;3442;6;10326;216846;1/15/2019;12:45:00;Ewallet;75
548-48-3156;A;Yangon;Member;Female;Food and beverages;8334;2;8334;175014;1/15/2019;13:37:00;Cash;76
460-93-5834;A;Yangon;Normal;Male;Sports and travel;4558;7;15953;335013;1/15/2019;10:03:00;Cash;5
325-89-4209;A;Yangon;Member;Male;Food and beverages;879;1;4395;92295;1/15/2019;19:42:00;Ewallet;67
884-80-6021;A;Yangon;Member;Female;Electronic accessories;7347;10;36735;771435;1/15/2019;13:14:00;Ewallet;95
137-74-8729;C;Naypyitaw;Normal;Female;Fashion accessories;1219;8;4876;102396;1/15/2019;12:47:00;Ewallet;68
880-46-5796;A;Yangon;Member;Male;Sports and travel;7692;10;3846;80766;1/15/2019;19:53:00;Ewallet;56
389-70-2397;C;Naypyitaw;Normal;Female;Health and beauty;8366;5;20915;439215;1/15/2019;10:26:00;Cash;72
114-35-5271;B;Mandalay;Normal;Female;Electronic accessories;5791;8;23164;486444;1/15/2019;15:06:00;Cash;81
607-76-6216;C;Naypyitaw;Member;Female;Fashion accessories;9249;5;231225;4855725;1/15/2019;16:35:00;Credit card;86
715-20-1673;B;Mandalay;Normal;Male;Electronic accessories;2838;5;7095;148995;1/15/2019;20:57:00;Cash;94
811-35-1094;B;Mandalay;Member;Male;Electronic accessories;5045;6;15135;317835;1/15/2019;15:16:00;Credit card;89
699-88-1972;B;Mandalay;Normal;Male;Health and beauty;9916;8;39664;832944;1/15/2019;17:47:00;Credit card;42
781-84-8059;C;Naypyitaw;Normal;Male;Fashion accessories;6074;7;21259;446439;1/15/2019;16:23:00;Ewallet;5
409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;4727;6;14181;297801;1/15/2019;10:17:00;Cash;88
725-54-0677;C;Naypyitaw;Member;Male;Health and beauty;856;7;2996;62916;1/15/2019;13:50:00;Cash;53
146-09-5432;A;Yangon;Member;Male;Food and beverages;3504;9;15768;331128;1/15/2019;19:17:00;Ewallet;46
377-79-7592;C;Naypyitaw;Member;Female;Electronic accessories;4484;9;20178;423738;1/15/2019;14:00:00;Credit card;75
509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;4597;4;9194;193074;1/15/2019;12:02:00;Ewallet;51
595-94-9924;A;Yangon;Member;Female;Health and beauty;2773;5;69325;1455825;1/15/2019;20:21:00;Credit card;42
865-41-9075;A;Yangon;Normal;Male;Food and beverages;1153;7;40355;847455;1/15/2019;17:35:00;Cash;81
545-07-8534;C;Naypyitaw;Normal;Female;Health and beauty;5832;2;5832;122472;1/16/2019;12:42:00;Ewallet;6
118-62-1812;C;Naypyitaw;Member;Female;Home and lifestyle;7838;4;15676;329196;1/16/2019;17:56:00;Cash;79
450-42-3339;C;Naypyitaw;Normal;Male;Health and beauty;8461;10;42305;888405;1/16/2019;18:58:00;Credit card;88
851-98-3555;B;Mandalay;Normal;Female;Health and beauty;8288;5;2072;43512;1/16/2019;14:08:00;Credit card;66
186-71-5196;A;Yangon;Member;Female;Food and beverages;7954;2;7954;167034;1/16/2019;16:30:00;Ewallet;62
624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;4901;10;24505;514605;1/16/2019;10:44:00;Credit card;42
313-66-9943;B;Mandalay;Member;Female;Food and beverages;2915;3;43725;918225;1/16/2019;20:29:00;Credit card;73
151-27-8496;C;Naypyitaw;Normal;Female;Electronic accessories;5613;4;11226;235746;1/16/2019;11:43:00;Ewallet;86
453-33-6436;A;Yangon;Normal;Female;Home and lifestyle;9312;8;37248;782208;1/16/2019;10:09:00;Cash;68
522-57-8364;A;Yangon;Member;Male;Fashion accessories;5134;8;20536;431256;1/16/2019;10:00:00;Ewallet;76
459-45-2396;A;Yangon;Member;Female;Food and beverages;996;3;1494;31374;1/16/2019;18:45:00;Cash;58
717-96-4189;C;Naypyitaw;Normal;Female;Electronic accessories;3549;6;10647;223587;1/16/2019;12:40:00;Cash;41
722-13-2115;C;Naypyitaw;Member;Male;Sports and travel;4285;1;21425;449925;1/16/2019;15:36:00;Credit card;93
749-81-8133;A;Yangon;Normal;Female;Fashion accessories;9467;4;18934;397614;1/16/2019;12:04:00;Cash;68
777-67-2495;B;Mandalay;Normal;Male;Home and lifestyle;6897;3;103455;2172555;1/16/2019;11:26:00;Ewallet;87
636-98-3364;B;Mandalay;Member;Female;Electronic accessories;2626;3;3939;82719;1/16/2019;12:36:00;Ewallet;63
246-55-6923;C;Naypyitaw;Member;Female;Home and lifestyle;3579;9;161055;3382155;1/16/2019;15:06:00;Credit card;51
181-82-6255;B;Mandalay;Normal;Female;Home and lifestyle;1637;6;4911;103131;1/16/2019;10:58:00;Cash;7
838-02-1821;C;Naypyitaw;Member;Female;Home and lifestyle;1273;2;1273;26733;1/16/2019;12:10:00;Credit card;52
887-42-0517;C;Naypyitaw;Normal;Female;Sports and travel;8314;7;29099;611079;1/16/2019;10:31:00;Credit card;66
457-12-0244;C;Naypyitaw;Member;Female;Sports and travel;3522;6;10566;221886;1/17/2019;13:49:00;Ewallet;65
226-34-0034;B;Mandalay;Normal;Female;Electronic accessories;1378;4;2756;57876;1/17/2019;11:10:00;Ewallet;9
321-49-7382;B;Mandalay;Member;Male;Sports and travel;8831;1;44155;927255;1/17/2019;17:38:00;Credit card;52
397-25-8725;A;Yangon;Member;Female;Health and beauty;3962;9;17829;374409;1/17/2019;17:54:00;Credit card;68
431-66-2305;B;Mandalay;Normal;Female;Electronic accessories;8825;9;397125;8339625;1/17/2019;20:51:00;Credit card;76
825-94-5922;B;Mandalay;Normal;Male;Sports and travel;2531;2;2531;53151;1/17/2019;19:26:00;Ewallet;72
641-62-7288;B;Mandalay;Normal;Male;Home and lifestyle;9992;6;29976;629496;1/17/2019;13:33:00;Ewallet;71
756-93-1854;C;Naypyitaw;Member;Female;Fashion accessories;8335;2;8335;175035;1/17/2019;14:05:00;Credit card;95
243-55-8457;A;Yangon;Normal;Female;Food and beverages;7444;10;3722;78162;1/17/2019;11:40:00;Ewallet;51
458-10-8612;C;Naypyitaw;Normal;Male;Health and beauty;6408;7;22428;470988;1/17/2019;12:27:00;Ewallet;76
